,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_estimator__alpha,param_estimator__degree,param_estimator__gamma,param_estimator__kernel,param_estimator__C,param_estimator__shrinking,param_estimator__tol,param_estimator__eta,param_estimator__max_delta_step,param_estimator__max_depth,param_estimator__min_child_weight,param_estimator__random_state,param_estimator__criterion,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__splitter,param_estimator__warm_start,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,split5_test_neg_mean_squared_error,split6_test_neg_mean_squared_error,split7_test_neg_mean_squared_error,split8_test_neg_mean_squared_error,split9_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error
489,0.03350741863250732,0.0024599666717800618,0.00600128173828125,0.0004477147437779144,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,20,,,,,0.1,6,6,0,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 20, 'estimator__max_delta_step': 6, 'estimator__max_depth': 6, 'estimator__min_child_weight': 0, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
490,0.029806923866271973,0.0007488895549942658,0.00550072193145752,0.0006710741877078228,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,20,,,,,0.1,6,6,1,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 20, 'estimator__max_delta_step': 6, 'estimator__max_depth': 6, 'estimator__min_child_weight': 1, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
491,0.03130714893341065,0.0018468010436028773,0.005500936508178711,0.0006708429465153938,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,20,,,,,0.1,6,6,10,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 20, 'estimator__max_delta_step': 6, 'estimator__max_depth': 6, 'estimator__min_child_weight': 10, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
492,0.03130736351013184,0.0016157247334261785,0.005301046371459961,0.0004585377635091518,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,20,,,,,0.1,6,9,0,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 20, 'estimator__max_delta_step': 6, 'estimator__max_depth': 9, 'estimator__min_child_weight': 0, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
493,0.030807065963745116,0.0016618645486510906,0.004901337623596192,0.0003003056870533384,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,20,,,,,0.1,6,9,1,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 20, 'estimator__max_delta_step': 6, 'estimator__max_depth': 9, 'estimator__min_child_weight': 1, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
494,0.03360779285430908,0.0015628617560242853,0.006000971794128418,0.0007749100555490383,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,20,,,,,0.1,6,9,10,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 20, 'estimator__max_delta_step': 6, 'estimator__max_depth': 9, 'estimator__min_child_weight': 10, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
495,0.03603165149688721,0.009407853434448193,0.005300211906433106,0.0006414073082518085,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,30,,,,,0.1,0,3,0,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 30, 'estimator__max_delta_step': 0, 'estimator__max_depth': 3, 'estimator__min_child_weight': 0, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
496,0.030858349800109864,0.0014865101749745558,0.005396032333374023,0.0004839248942671806,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,30,,,,,0.1,0,3,1,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 30, 'estimator__max_delta_step': 0, 'estimator__max_depth': 3, 'estimator__min_child_weight': 1, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
497,0.03081936836242676,0.0013311862689348686,0.005606174468994141,0.0004941664913142405,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,30,,,,,0.1,0,3,10,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 30, 'estimator__max_delta_step': 0, 'estimator__max_depth': 3, 'estimator__min_child_weight': 10, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
498,0.03478183746337891,0.008005216565558271,0.006006217002868653,0.0006326305651482824,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,30,,,,,0.1,0,6,0,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 30, 'estimator__max_delta_step': 0, 'estimator__max_depth': 6, 'estimator__min_child_weight': 0, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
499,0.032021594047546384,0.000750820762466818,0.0052997350692749025,0.000456285101079851,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,30,,,,,0.1,0,6,1,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 30, 'estimator__max_delta_step': 0, 'estimator__max_depth': 6, 'estimator__min_child_weight': 1, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
500,0.03120739459991455,0.0009801144148582944,0.0054008722305297855,0.0007996084527441855,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...)",,,30,,,,,0.1,0,6,10,42,,,,,,"{'estimator': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric=None, feature_types=None,
             gamma=None, grow_policy=None, importance_type=None,
             interaction_constraints=None, learning_rate=None, max_bin=None,
             max_cat_threshold=None, max_cat_to_onehot=None,
             max_delta_step=None, max_depth=None, max_leaves=None,
             min_child_weight=None, missing=nan, monotone_constraints=None,
             multi_strategy=None, n_estimators=None, n_jobs=None,
             num_parallel_tree=None, random_state=None, ...), 'estimator__eta': 0.1, 'estimator__gamma': 30, 'estimator__max_delta_step': 0, 'estimator__max_depth': 6, 'estimator__min_child_weight': 10, 'estimator__random_state': 42}",0.027620533179764973,0.07504277188432809,0.05386861920685429,0.054342733745662376,0.061563780766320395,0.0851116064756537,0.04206855920233055,0.05515010745318095,0.051711890213518824,0.07537172526185655,0.05818523273894707,0.016107322761836452,600,0.43962471295462047,0.26489571599921047,0.0050812777635291795,0.02013307524246577,0.049488544282021873,0.08742369182320897,0.003526464438101007,0.0029939346085194884,0.0018514836730456619,0.011080606961090034,0.0886099507745813,0.13985463177181603,630,0.15264000561041763,0.24292342145127557,0.19674242777691553,0.20887112987866197,0.21084903065926258,0.2355181079064905,0.18009566389863854,0.20500033142904753,0.20459732149358287,0.21753433087045249,0.2054771770974745,0.024502478853650034,631
