,Parent location,Green house gases emissions per capita (tonnes CO2e) (2012),Obesity rate of adult (2016),Pm2.5ug/m3 (2019),Mean BMI 18+years (2016),life expectancy at birth (2019),Daily smoking prevalence (2012),Vegetable consumption-per-capita (2019),Poultry kgpercapita(2019),Beef kgpercapit(2019),Sheep & goat Kgpercapita(2019),Pig Kgpercapita(2019),Other meat Kgpercapita(2019),Fish & seafood Kgpercapita (2019),Fruit Kgpercapita (2019),Median age (2019),Share without improved water (2019),Alcohol consumption per capita (liters of pure alcohol) (15+ years of age) (2018),Lung Estimated number of prevalent cases (1-year) as a proportion (2020)
15,-1.251860680823705,-0.4634761596804265,-0.934487606096126,0.6606829511357474,-0.9268429462852658,-1.3114046664443015,-1.1785376446414184,-0.3954127842833602,-0.6070029090111593,-0.7505752387874299,-0.4821283051742499,-0.846541245522599,-0.1871555035704599,-0.08781718486049384,-0.805435896719565,-1.1910236452488767,1.5890577230151495,-0.8061056939769075,-0.8393978146342337
16,1.2199661411848843,-0.38903677915214996,-1.2888769727324734,0.2642665620899241,-0.7380021225268489,0.06208341906089317,-0.756452481031341,-0.4933969241309371,-0.9660706222836897,-0.06946214504783113,-0.5980351118973314,-0.7618876654677332,-0.3574464453448976,-0.697805159841533,-0.7118268735225008,-0.15969032115068718,-0.7104746201241848,-1.4008207150709142,-0.6493246948692143
18,0.602009435682737,-0.14490762795726458,-0.015290186383100526,0.2708612894492816,0.15899179032563499,0.5785603437756566,1.8272203099608315,2.2804231543382762,0.06901684168079093,0.4385523974807456,-0.5650062010228057,-0.22647586864032335,-0.2892812239904226,-0.7165728128005646,0.1935961212691313,1.3550804986185285,-0.7268608363460803,0.2783747060674516,1.6122232725044043
19,-1.251860680823705,2.4060418961676526,0.09545649069075808,-0.7088220971574942,-0.5491612987684305,-1.4788339991815052,-0.43669101282743195,-0.6114817334390555,-1.018734551656984,-0.5144978362325714,-0.11918201882970494,-0.8618824085868162,2.5063959302508287,-1.045154483584614,-1.0640171742363715,-0.5786694840655764,-0.45102619661083954,0.1384417704411146,-0.7910741401177034
20,-0.6339039753215576,0.45380911005511015,0.44984585732710536,-0.8465786242196288,0.5366734378424702,0.4579544684988583,-0.39831963664296277,-0.5878105733608769,1.7360616884220452,3.2159591570505244,-0.5142876972023641,0.10139967019573387,-0.22169169057291227,-0.6453267657575389,0.378350323069922,0.37746245181711974,-0.6685987342237852,0.34584237358643827,-0.26917845533917584
21,0.602009435682737,0.004771556545829184,0.771011220841295,-0.3812839716427383,0.44225302596326016,0.34018637852268796,1.9679151001613768,0.12658153478579415,0.21276976076130066,-0.6967147572120588,-0.3337260163037285,1.2890759092961206,-0.1635546628408643,-0.705008183302282,-0.37961562224684287,1.6558860514805,-0.6458401005822637,1.6527160593889951,1.257849659383182
22,-1.251860680823705,-0.5275100354036751,-1.3774743143915602,1.337008879212078,-1.5405756235001227,-1.414983829917317,-0.8204047746721228,-0.41488832426594113,-0.6111283708485025,-0.4253610276062822,0.34285267017901183,0.17265443371461658,-0.25523377645040357,-0.5894450086465455,-0.3154420742264825,-1.3091972553017939,1.2740782334164913,1.497790321997567,-0.843263708595556
23,-1.251860680823705,-0.6859938778187155,-1.399623649806332,0.4034885841208046,-1.7766266531981445,-1.2532300677813744,-0.38552917791480645,-0.7677710039080985,-1.1906422791704303,-1.0098956626464453,-0.4536445392865006,-0.835883262737645,-0.3424716687515911,-1.0332128750144052,-0.039498131988811164,-1.4166278098953553,0.94453321828726,0.28836990724417416,-0.8168467665265194
24,1.8379228466870317,-0.049657237818932276,-1.5657436654171195,-0.34391384993971236,-1.5405756235001227,-0.362165483383376,0.3307365108619498,-0.792660894368392,-1.1126864361507267,-0.705537178253274,-0.6716178060115082,-0.49282601636121154,-0.3574464453448976,2.111441015091846,-1.223203282903775,-0.28860698666296075,0.7624641491550879,0.15093571233592054,-0.5011320930185214
25,-1.251860680823705,-0.35621941784398503,-0.7351435873631808,2.482293197287164,-0.5491612987684305,-1.463226180028037,-1.2680708301575954,0.369859132492951,-1.0136062203771823,-0.7863977417736163,-0.3448091901404976,-0.8046329139969566,0.37260459248749345,0.17281063860882143,0.7215119836288594,-1.2017667007082324,1.276809269453474,-0.0964456955163006,-0.8162024508662991
26,-0.6339039753215576,1.6264294592371005,1.2582965999662723,-1.1799787296093691,0.6783040556612819,1.3575324087987468,-0.3087864255458683,0.16561320884707126,1.3441216356800827,1.8745884835911164,-0.4109116170210605,0.8245230246917291,-0.2395635912115103,0.2543595436477558,0.3177833781996691,1.2154207776468982,-0.6613159714584983,0.7256602566063571,1.6702116819242407
27,-1.251860680823705,8.442835529976918,-1.167055627951229,0.3448687853709601,-1.2101041819228926,-2.7771207742199895,-1.0890044591252415,-1.0594580348751557,-1.076824510910641,1.0639814089780997,0.8316497227153161,-0.5878977702462476,0.9630479127956559,-0.7349063145729995,-0.6155207974694754,-1.4918291981108485,2.634134179833817,-0.9135541662027941,-0.83359897369225
28,-1.251860680823705,-0.04805639092585095,-1.322100975854631,1.3670515260713731,-1.6822062413189363,-1.8505838735641091,-1.2680708301575954,-1.2167663888017584,-1.195611124780015,2.0167720064013643,3.5507988662918786,-0.882975878740168,-0.1515748887571258,-0.7431971175676041,-1.432830902138565,-1.45960003173278,2.8808377685079103,-1.1659332640075242,-0.8400421302944541
29,-0.6339039753215576,-0.18172710649813253,1.1032512520628708,-0.14680477664336047,1.1976163209969306,1.144698511251454,1.4946682551241788,-0.2637527135958656,1.203170289167962,1.6072628694755604,-0.5733979897338588,0.7088733053242992,-0.16044150237165486,-0.17067556125518477,-0.43462377898309973,0.6245527273823106,-0.7323229084200455,0.7581447200068073,-0.1660879497039112
30,1.8379228466870317,-0.0016318310264956855,-1.311026308147245,1.1472272807594563,-0.7852123284664523,0.6750450439970969,1.0214212821823931,4.239561459677391,-0.2823164185259756,-0.42225780360320836,0.2338339989254836,1.6324673443126843,-0.22266983263797133,1.6345211229007455,0.4761688365563754,0.9146152247849266,-0.24437780314582416,0.2533867031256404,0.93569182927298
31,-0.6339039753215576,-0.4434655735169113,0.47199519274187707,-0.6194269040639815,0.34783261408405175,0.9417968622563696,-0.7180811048468718,-0.501751281289008,1.0447481929144313,0.574468242328894,-0.6592463154969506,-0.10491307272019226,-0.32650927798377943,-0.5807640303023748,1.3272409416139728,0.16260134262999698,-0.5047365720048304,-0.07395655244476991,-0.44958684020088907
32,-1.251860680823705,-0.6771892199067688,-1.1338316248290714,-0.5952462370796706,-0.4547408868892221,-0.749523176919449,-0.8331952334002791,-1.1470371617744015,-1.14213003225607,-0.824069011174981,-0.5150540780912215,-0.8910483082527164,-0.34638666775477295,-0.10751433960537658,-0.3248563225104823,-0.9546764251430413,0.08061548525510305,-1.3358518478461077,-0.8316660267115887
33,-0.6339039753215576,-0.5283104588502157,0.848533894792996,-0.5710655700953599,0.8671448794197004,1.1603063304049221,-0.6157574350216211,-0.7873978256036809,1.1809941984578827,0.30314211348511483,-0.6691689159604746,0.007831719978957888,-0.3574464453448976,0.05126777281077769,0.15684431040586286,0.37746245181711974,-0.7323229084200455,-0.2913523567668183,-0.6106657552559901
34,-1.251860680823705,-0.6147561910766014,-0.8569649321444252,1.3128282122277668,-0.7852123284664523,-1.3837681916103808,-0.8459856921284354,-0.7718567919335376,-1.0445131981977331,-1.0078998497733451,-0.5163433765654011,-0.8166728727100251,1.1390957750647137,0.4321226429672353,-0.13121215521629453,-1.2017667007082324,1.1029333084322497,-0.8310936969187187,-0.8310217110513684
35,-0.6339039753215576,-0.37062703988171597,0.7267125500117515,-0.6721847229388415,0.06457137844642659,0.721868501457501,-0.040186792254584554,0.41007403993492236,0.5899127477696487,-0.24740191719501653,-0.41221708553378983,0.6559580520263928,0.3530112930030559,-0.7887057399801748,1.4704499299681464,1.333594387699816,-0.5775641996576991,-0.05146729022104182,1.0065665518972244
36,0.602009435682737,-0.21534489125283807,0.41662185420494774,-0.5842550248140748,0.6310938497216786,1.4852327473271232,1.8783820169688696,-0.17989619064628015,0.66738661668571,-0.33818922774784055,0.5554828800699201,1.829988446271051,-0.20201137064524027,0.5484939926488223,-0.26299468006331306,0.8716430029475023,-0.7113849654698456,1.1929365669553011,0.8261581670355113
37,0.602009435682737,0.31853754758974745,0.8817578979151536,-0.5974444795327898,0.7727244675404921,0.9162567945506935,0.8551453187163608,-0.23547241451075746,0.2380947212151618,0.13381705334710264,-0.5865331969661626,2.286982943032568,-0.19839074342893873,-0.4669080138622156,-0.28873783467883396,1.4410249422933774,-0.7213987642721151,2.1025005889503854,1.3738264782228546
39,0.602009435682737,0.028784259942047336,0.184053832349845,-0.9403703022193799,-0.07705923937238683,1.2269942849697404,0.22841296894128618,0.08615376205375715,0.35625965423148204,1.7097570875562873,-0.4922852207204147,0.7096010150866138,-0.11939733205983133,0.6473765716003973,-0.3953937972177239,1.3550804986185285,-0.7323229084200455,1.0555023720470378,2.456276787393134
40,-0.015947269819410293,-0.4882892865231853,-0.5025755655080778,-0.1841748983463862,-0.6907919165872439,-0.9737082156692637,0.586545685425077,-0.2922711183378532,-1.0244099295638172,-0.48979929140408407,0.35923855592532195,-0.8850962206278431,-0.18736091767083826,-0.9885082733745953,-1.0268645272794699,-0.5679264286062206,0.10974653631625063,-1.4008207150709142,-0.7717446703110912
41,-0.6339039753215576,-0.4762829348250762,1.0589525812333274,-1.0920490314846025,0.48946323190286517,0.023773317502381073,-0.7436620223031847,0.16398024465306155,0.980171781334169,-0.41360661367047036,-0.6204948810163896,-0.14576171290043077,-0.3346174792367893,-0.6195507185635587,5.332424242551297,-0.21340559844746787,-0.46741241283273505,0.16093091351264552,-0.41737105718986883
42,-0.6339039753215576,-0.46587743002004833,0.2062031677646167,-0.4355072854863444,0.8671448794197004,0.8197720943292552,-1.344813569736075,-1.003655435558954,-0.05429830044647039,0.3969617725939308,-0.5974853873236156,0.07661656895472953,-0.34199797768793505,-0.6268084596736557,-0.449039752413083,-0.17043337661004346,-0.28170196231791944,-0.4587721552052471,-0.6622110080736225
43,-0.015947269819410293,-0.46987954725275133,1.5462379603583047,2.9798287391764693,1.9529796160306012,-0.12095373282977934,0.19004146485222959,0.7323297666890417,-0.23283823164557446,-0.18739494096032877,-0.545006206820548,-0.8926319184914573,-0.11558744514667603,0.6341557493072886,0.1488711886001675,-0.5142111513094398,-0.6977297852849328,-1.4183123320242066,-0.6622110080736225
44,-0.6339039753215576,-0.5779367125357334,0.7267125500117515,-0.02516869423743319,1.0559857031781172,0.33451080792142796,-0.9866807637190729,-0.07959469332904641,0.3671642182657293,-0.1263037571484729,-0.6665479919935865,-0.5723607077418383,-0.3574464453448976,-0.7405799381214088,-0.1106036097743989,-0.32083615304102925,-0.5493434939422125,-0.53623496432486,-0.6815404778802345
45,0.602009435682737,0.6699234406210742,0.35017384796063256,-1.1829097195468616,0.44225302596326016,0.8807844782928115,1.200487576471995,-0.11093367258795991,0.14520634135130495,-0.22728385771034182,-0.5779765700680806,1.707516256599008,-0.3240673788610648,-0.1838585791398756,-0.10749279709171779,1.3658235540778847,-0.6949987492479502,0.7981255247137047,1.2900654423942022
46,-1.251860680823705,-0.5795375594288147,-1.4992956591728046,-0.05081485619048999,-2.2959389185337917,-0.5636482397281466,-1.6901559681867555,-1.115942357532249,-1.1927196520371681,-0.7434402940554168,-0.11924489820157896,-0.8919267876947551,-0.07472233039773768,-1.1786573001440108,-1.4092257337114447,-1.1158222570333833,1.6454991344461225,-0.918551826367254,-0.7975172967199073
47,1.8379228466870317,-0.5331129995294593,1.3468939416253591,-1.1089022236251829,1.0559857031781172,-0.6615518325999008,-0.33436734300218096,-0.3711118113990435,1.1618160828567592,-0.794901258764327,0.7099299610447505,-0.6311171360840053,-0.3574464453448976,0.825255270594125,-0.7950834855974698,-0.23489170936618006,-0.20978468001071146,-0.6786667598214774,-0.6622110080736225
48,0.602009435682737,0.2817180690488794,0.4609205250344912,-1.2473914981716905,0.20620199626523833,1.2681421718288846,-0.05297725098274109,-0.07258275894028565,0.060238227996597685,0.9503486581188846,-0.5406245950703212,1.3214941202178725,-0.06386739372867783,1.150565449437777,-0.12078460611113885,1.4517679977527336,-0.7323229084200455,1.1854399873444401,1.096770744328081
49,0.602009435682737,-0.13130042936607425,0.39447251879017603,-0.8817505034695354,-0.21868985719120027,1.3915858324063148,1.3283921637535587,0.10575896165476262,0.17303266086241348,1.3981863290156906,-0.04043684194578927,1.3134565512860494,-0.042913551616130426,1.1585365371649226,0.17883341109331813,1.3658235540778847,-0.7323229084200455,1.572754449975205,1.84417691018375
50,-1.251860680823705,0.8356110940549801,-0.3364555498972902,0.278188764293012,-0.12426944531199187,-0.8800613007484555,-0.7692429397594973,-0.8768944325311774,0.9047594457603125,-0.5648431036726814,-0.5043455286487112,-0.37985739482970127,3.175650892116984,0.7919332236758616,0.9298367503109717,-0.7505583714152748,-0.08870874903781698,0.6756842507227347,-0.8039604533221114
51,-1.251860680823705,-0.5827392532149771,-0.8569649321444252,1.2168382917748968,-0.6907919165872439,-1.0219505657799839,-0.6157574350216211,-1.1168324087331027,-0.5625789360333285,-0.7699642835417287,-0.5238831041512962,-0.8620503202066047,-0.2131348868031617,0.49395683113871997,-1.4610957215281477,-1.2877111443830818,0.24174661143707535,-0.6211942934792133,-0.7910741401177034
52,0.602009435682737,-0.433860492158424,0.4055471864975619,-0.2515876669087075,1.008775497238514,0.08620459411625324,0.7400313180675406,-0.33801010619904387,-0.007634607354232894,-0.2966044185247957,-0.46767616362613834,-0.17152251328300397,-0.10136008075565807,-0.46918728114287006,-0.7261868240723142,0.8286707811100779,-0.4792469023263263,0.5532429767317643,0.3042624822569838
53,0.602009435682737,0.20727868852060294,0.47199519274187707,-0.8619663213914629,0.5366734378424702,1.2837499909823527,0.6888692273457405,-0.014968338981073743,-0.1302653660458485,0.5412897623170556,-0.4634851856530419,2.356175398508738,-0.15607274506525184,-0.32200131835582296,-0.022537385348535704,1.7740596615334177,-0.7323229084200455,1.717684986189916,2.1019031742719116
54,-1.251860680823705,-0.4042448246364215,-0.79051692590011,1.7253650459297976,-0.7380021225268489,-0.9070202611044454,-1.664575037939984,-0.9043209798562598,-0.7827440409768499,-1.0154230018824542,-0.2550485291006377,-0.8241590669032808,0.29486083796726686,0.5167192463124067,2.176930908519167,-0.9009611478462606,0.03873959935470355,-0.8210984957419938,-0.8116922412447561
55,0.602009435682737,-0.010436488938442469,0.7599365531339092,-0.5769275499703442,0.7727244675404921,1.1957786466628042,2.3772099073669675,0.822860834731105,0.39143026900151645,0.5972119794420407,1.3905794023123703,1.0950404689329656,0.1593637414334547,0.29291425672370397,1.1811586767875668,1.6558860514805,-0.7323229084200455,1.0355119696935777,2.1212326440785234
56,-0.6339039753215576,-0.574735018749571,0.35017384796063256,-0.1277533420496609,0.5366734378424702,-0.09257587982347326,-1.3576040156737725,-0.3554426500402535,0.39011072882604786,0.2881473346294437,-0.6386583658655317,-0.6137694868959769,-0.3204626207437865,-0.9971115340366101,-0.19272531771642687,-0.7613014268746311,-0.2461984938371459,-0.8960625641435259,-0.7846309835154992
57,-1.251860680823705,-0.020841993743470292,-1.1449062925364573,1.1047279266658192,-1.2101041819228926,-1.6547766878206005,-1.3576040156737725,-0.6054547569483301,-1.0561256244694106,-0.13088654748097478,-0.09425213632984002,-0.8781167153977193,-0.23254072066770018,-0.5186693020475033,0.1801634535774662,-1.1910236452488767,0.7114848097980795,-1.2309021312323314,-0.8162024508662991
58,-1.251860680823705,-0.3682257695420942,-0.945562273803512,0.9054206109163481,-0.9740531522248708,-1.7668692071955079,-1.3192326778606795,-1.041696417927885,-1.0332030591353956,-0.7338751938380574,-0.35658825533880734,-0.39625557127852634,-0.3574464453448976,-1.1349337821483583,-0.6029803081702727,-1.1373083679520959,1.7884233537148777,-0.16391336303528967,-0.8258671857696052
60,-0.6339039753215576,-0.670785832334444,0.5162938635714205,-0.9381720597662608,-0.07705923937238683,-1.2234333221247544,-1.2552803842198978,-1.048057603136879,-0.6066026033195232,-0.6566632146446749,-0.5396736956637637,-0.6419873615213243,-0.2614703272258993,-0.8565880269352433,0.18765440993666344,-0.6323847613623571,1.4352093595984636,-0.8260960963303574,-0.7008699476868467
61,-0.6339039753215576,-0.5467201981206498,0.3723231833754043,-0.26111338420555713,0.6310938497216786,-0.10392702102599528,-0.7180811048468718,-0.9477107898778393,0.2055424498140858,-0.4187109106490379,-0.6643753986882082,-0.5556572298507697,-0.3448693886007812,-1.0352215727585437,-0.5462510508124302,-0.6216417059030012,-0.3354123377119102,-0.5687194277253128,-0.733085730697867
62,0.602009435682737,-0.23135336018365024,0.9260565687446971,-0.6047719543765203,0.8671448794197004,0.5345746716158825,1.2388590805610515,-0.011773317057051595,0.49672579318349935,-0.5908071227529536,-0.6325004870980282,2.681794911878258,-0.3141407202270915,-0.7735775865395285,-0.10518045070902575,1.46251105321209,-0.7323229084200455,1.3278719019932697,2.9459566891606412
64,1.2199661411848843,-0.5491214684602715,-1.5657436654171195,2.02798975697587,-1.7294164472585396,-0.26709967581225175,-0.5518051413808392,-0.025990121447721184,-1.0256427462939823,-1.0422289210366031,-0.5278318497665839,-0.87542640189879,-0.3574464453448976,-0.6551399014970886,-0.32009293504676667,-0.17043337661004346,-0.2725985088613109,-0.12393255832839217,-0.6944267910846427
65,1.2199661411848843,-0.4882892865231853,-1.233503634195544,-0.23107073734626182,-1.1156837700436826,-0.19331725799585753,1.699315722679268,-0.6447566342427817,-0.298562110572119,-0.820726576627778,-0.5378940293614952,-0.8318457673248723,-0.3548661930733717,1.9630260563781559,-0.24246335643120817,0.055170788036435596,-0.049563899174399996,-1.3658374811643301,-0.46247315340529715
66,-0.015947269819410293,-0.35942111163014745,1.3690432770401308,1.2307604939779848,1.5752979685137658,-0.03582017381086109,-0.05297725098274109,-0.031574165975382595,-0.8374446508291442,-0.8301937798383442,-0.32942720353808197,-0.8927287882629996,-0.34702112841902377,-1.0062032050855871,-0.4169781345996314,-0.9761625360617538,-0.6148883588297944,-1.410815931141663,-0.6686541646758265
67,0.602009435682737,0.34655236821866875,0.8042352239634526,-1.047351434937846,0.9615652912989088,1.3007767027861366,0.9446784019088678,-0.14791066407213288,0.41438888138718455,1.1314154488446904,0.2139849867536517,1.2500914080596814,-0.09599931198699338,0.3883053587538089,-0.19394335451382588,0.9038721693255704,-0.49563311854822173,1.710188644883469,1.6573253687198328
68,0.602009435682737,0.11042745148918931,0.8928325656225394,-0.22154502004941215,0.8671448794197004,1.411450329510729,0.31794605213379323,0.8158518912528626,3.1536882928939045,2.071061345897946,-0.23703952177309223,-0.794849064219333,-0.3549025729957339,0.5360517577895278,0.5464014113467551,0.055170788036435596,-0.7323229084200455,-0.4562732953349665,0.2462740728371475
69,0.602009435682737,-0.09047883359250326,0.2062031677646167,-0.6062374493452664,0.06457137844642659,1.4611115722717631,0.6888692273457405,0.14731613137816255,0.010896943015461917,0.8447302938300583,-0.45154915637343185,1.6494728127126483,-0.04736928824079465,0.8660819157670048,0.8080741460018067,1.881490216126979,-0.7250401456547586,0.45079210509424145,1.5542348630845682
70,-0.6339039753215576,-0.3033914703723049,0.7377872177191375,-0.56153985279851,1.1031959091177224,0.4693056097013803,-0.2832055080895557,0.18059848757347358,2.4134585259902144,-0.6359849365244095,-0.4183128817139274,-0.6688152423343761,-0.34667373805969753,0.6507514614190417,0.7280201351696256,0.1411152317112848,-0.4027778932908139,-0.45377455461688315,-0.3142805515546042
71,1.8379228466870317,0.18806852580362832,-1.5214449945875763,-0.8539060990633593,-1.304524593802101,1.6441487241624355,0.5609646400641769,0.11664893980129654,0.0006562145259023891,-0.013289452485276436,-0.6343010868781201,0.6317315492864438,-0.3289328394809561,2.059482593844007,-0.9077830465738574,2.0533791034766775,-0.6485711366192464,0.48077770862441394,3.3196597720884755
73,0.602009435682737,1.0077021350612108,0.32802451254586085,0.29357646146484623,0.44225302596326016,0.1812704016873775,0.9574689885416113,2.1021966932217424,0.027056598647011747,1.9009579088102433,1.5903976626661147,-0.3724380453202138,1.2468789578019883,-1.022102871739592,-0.5706058558689483,0.09814300987386,-0.4929020825112391,-0.31883910042671293,-0.011452191251014167
74,-1.251860680823705,-0.6403697413659009,-1.2113542987807724,-0.7308045216886859,-1.021263358164474,-0.9339792214604355,-0.9483093619536864,-0.4802345688909816,-1.1156146366729025,-0.4025412849686629,-0.20326794606624887,-0.8710435907448855,0.19685514330502335,-1.0027918156748603,-0.3536706770640148,-1.0513639242772468,1.9668510414644065,-0.8136020948594506,-0.8181353978469603
75,0.602009435682737,-0.5427180808879467,-0.15926086657911642,1.105460674150192,0.5366734378424702,0.2139049326446296,0.15167008866776088,1.3868699620125895,-0.8546214459722102,0.674851918202068,1.5233333220049095,-0.7345068031396365,0.0519765150785133,-1.1380401196060108,-0.9596390146447612,-0.5249542067687957,-0.05866735263100857,0.05598130115703928,-0.47535946660970524
76,1.8379228466870317,1.2782452599919363,-1.4106983175137178,-0.09844344267473878,-1.2101041819228926,-0.5906072000841366,1.3283921637535587,1.5791465535599776,-0.8602320917194923,-0.2212707450631789,-0.5833367540688699,0.017366234217105814,-0.3523361937198457,0.5017372746196835,0.9274799222423079,-0.5679264286062206,0.2963673321767271,1.1704473047315709,-0.40448474398546075
77,0.602009435682737,-0.19133218785661985,0.615965872937893,-0.7674418959073388,0.5838836437820736,0.3841720506824621,1.5586205487649607,-0.016677826714932346,0.290742956033706,-0.44748934455984324,-0.5636331883719327,1.9439609274910241,-0.2577175243458192,0.5192388819212104,-0.5462628124113786,1.5806846632650076,-0.6786125330260547,1.682701901223562,1.2965085989964065
78,-1.251860680823705,-0.6067519566111953,-0.15926086657911642,-0.3585687996271734,-0.2659000631308053,-3.1105605470440816,-0.027396205621841047,-0.9869800443629294,-1.1346472278241995,-0.9921540346799743,-0.5868196496307668,-0.6681343447179264,0.31503723816508367,-1.0126913302558078,-1.2512971744021326,-0.7290722604965626,0.8753469720170345,-0.3613187650038883,-0.7653015137088871
79,-1.251860680823705,-0.6851934543721749,-0.9012636029739685,0.975031621931788,-0.6435817106476389,-1.2191766441738083,-1.3576040156737725,-0.9521958717523887,-0.5563376087003891,-1.1039700761974744,-0.5616777065109272,-0.5605600543878088,0.1033079097969168,-0.909403395127629,-0.8136620632154125,-1.1587944788708082,0.7387951701679054,0.020997977886308528,-0.8149138195458583
80,-0.015947269819410293,0.32093881792936924,1.601611298895234,0.5383141212454469,1.2448265269365357,0.4409277566950742,-0.19367229699246102,1.6855808034716364,0.7344641982321991,-0.8721562525927882,0.8121582521739052,-0.8897048594162228,-0.17712141622531496,-0.16453305019341385,-0.05717128689247741,-0.28860698666296075,-0.722309109617776,-1.503521507044809,-0.46247315340529715
81,0.602009435682737,0.048794846105562534,0.9149819010373111,-0.888345230828893,0.44225302596326016,0.4707245023516943,1.1365352828312132,0.05759523534140091,0.610896997773832,-0.5191036528110566,-0.564095986962671,2.352763119995082,-0.1856633199032227,1.010351296656861,-0.7507234229742477,1.591427718724363,-0.5502538392878734,1.7951479740378244,1.0581118047148568
82,0.602009435682737,1.1613834367970075,0.5052191958640346,-0.9967918585161052,0.3950428200236568,1.3816535838541069,1.0725829891904315,0.01801585991007119,-0.04680468631122794,1.9132263588646765,-0.3800784247038407,1.3048481245813992,-0.10983579892986524,1.0401595789800344,0.1394590241428978,1.0757610566752687,-0.7213987642721151,1.725181327496363,1.1676454669523255
